time_ms,press_sum_norm,area_ratio,data0,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100,data101,data102,data103,data104,data105,data106,data107,data108,data109,data110,data111,data112,data113,data114,data115,data116,data117,data118,data119,data120,data121,data122,data123,data124,data125,data126,data127,data128,data129,data130,data131,data132,data133,data134,data135,data136,data137,data138,data139,data140,data141,data142,data143,data144,data145,data146,data147,data148,data149,data150,data151,data152,data153,data154,data155,data156,data157,data158,data159,data160,data161,data162,data163,data164,data165,data166,data167,data168,data169,data170,data171,data172,data173,data174,data175,data176,data177,data178,data179,data180,data181,data182,data183,data184,data185,data186,data187,data188,data189,data190,data191,data192,data193,data194,data195,data196,data197,data198,data199,data200,data201,data202,data203,data204,data205,data206,data207,data208,data209,data210,data211,data212,data213,data214,data215,data216,data217,data218,data219,data220,data221,data222,data223,data224,data225,data226,data227,data228,data229,data230,data231,data232,data233,data234,data235,data236,data237,data238,data239,data240,data241,data242,data243,data244,data245,data246,data247,data248,data249,data250,data251,data252,data253,data254,data255
1760754041420,0.000565,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,2,0,1,1,1,1,1,1,1,1,16,1,1,1,0,1,2,1,1,1,1,1,0,1,0,5,46,8,1,15,10,1,2,0,1,1,1,2,1,1,0,1,16,1,0,3,0,1,2,1,1,1,1,1,1,1,1,1,13,1,1,2,0,12,3,0,1,0,1,1,1,0,1,1,5,1,1,1,0,17,2,0,1,1,1,1,0,1,1,1,4,1,1,1,1,9,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,11,2,0,1,1,1,1,1,1,1,1,2,1,0,1,1,13,5,1,1,1,1,1,1,1,1,5,2,1,1,4,1,10,5,1,1,1,1,1,1,1,0,67,9,9,0,2,1,9,3,1,0,1,1,1,1,0,0,16,1,1,1,1,0,6,1,1,1,0,1,1,1,1,1,12,1,1,1,1,0,6,2,0,1,1,1,1,1,1,1,4,1,1,1,1,1,5,2,0,1,1,1,1,1,0,0,4,1,1,1,1,1,3,2,1
1760754041590,0.000564,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2,0,0,1,1,1,1,0,1,2,14,1,0,1,0,0,2,0,1,1,1,1,1,1,0,5,37,9,1,7,20,1,1,0,1,1,1,1,1,0,1,1,13,0,0,1,4,1,1,0,1,1,1,2,1,0,1,1,9,0,1,1,2,14,3,1,1,1,1,2,1,1,1,1,7,1,1,1,1,17,2,1,1,1,1,1,1,1,1,1,3,1,1,1,0,14,1,1,1,1,1,1,1,0,1,1,2,1,1,1,0,11,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,15,6,0,1,1,1,1,1,1,1,5,2,1,1,2,1,11,4,0,1,1,1,1,1,1,1,69,5,12,1,1,1,10,4,0,1,1,1,2,1,0,1,16,1,0,1,1,1,6,1,0,0,1,1,1,1,0,1,13,0,1,1,1,1,6,2,1,1,1,1,1,1,1,1,7,1,0,1,1,1,5,2,0,1,0,1,1,1,1,0,4,1,1,0,1,1,4,2,1
1760754042000,0.000559,0.000000,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,19,1,0,1,1,1,2,0,1,1,0,1,1,1,0,5,46,10,0,8,24,2,1,0,1,1,1,2,1,0,1,1,11,1,1,1,5,1,1,0,1,1,1,1,1,0,1,1,9,1,0,1,3,13,4,0,1,1,0,1,1,1,1,1,6,1,1,1,1,15,2,1,1,1,1,1,1,1,1,1,3,1,1,1,0,12,1,1,0,1,1,1,1,1,1,1,2,1,0,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,5,1,1,1,1,1,1,1,1,5,1,1,1,1,0,11,4,1,1,1,1,1,1,1,0,49,3,12,1,1,1,10,4,0,0,1,1,1,1,1,1,15,1,0,0,1,1,6,1,1,1,1,0,2,1,1,1,14,1,1,1,1,0,7,2,1,1,1,1,1,1,1,1,8,1,1,1,1,1,4,2,0,1,1,1,1,1,1,1,6,1,1,0,1,0,4,1,0
1760754042410,0.000518,0.000000,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,9,1,1,1,1,1,2,0,1,1,1,1,1,1,1,5,33,9,1,9,24,2,1,0,1,1,1,1,1,1,0,1,10,1,1,1,6,1,1,1,1,1,1,1,1,0,1,1,6,1,1,1,3,12,2,0,1,1,1,1,1,1,1,1,5,0,0,1,0,18,2,1,1,1,1,1,1,1,1,1,2,1,0,1,0,15,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,9,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,14,5,0,1,1,1,1,1,0,1,4,1,1,0,2,1,12,4,1,1,1,1,1,1,1,0,46,2,12,0,1,0,10,4,0,1,1,1,1,1,0,1,15,1,1,1,1,0,7,2,0,1,1,1,1,1,1,1,12,1,1,0,1,1,6,2,1,1,1,1,1,0,1,0,8,1,1,0,1,1,5,2,1,1,0,1,1,1,1,1,5,1,1,1,1,1,4,2,1
1760754042716,0.000549,0.000000,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,2,8,1,0,1,0,1,3,1,1,2,1,1,1,1,1,6,39,9,0,8,22,2,2,0,1,1,1,1,1,0,1,1,10,1,1,1,6,1,1,1,1,0,1,1,0,0,1,1,8,1,0,1,4,11,3,0,1,1,1,1,1,1,1,1,5,1,1,1,1,19,2,1,1,2,1,1,1,1,0,1,2,1,1,1,0,12,1,0,1,1,1,1,1,1,1,1,2,1,0,1,0,12,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,13,5,1,1,1,1,1,1,1,1,5,1,1,0,1,1,12,4,1,1,2,1,1,1,1,1,63,3,11,1,1,0,10,4,1,1,1,1,1,1,0,1,15,1,1,0,1,0,7,1,0,1,1,1,1,1,0,0,12,0,1,1,1,0,6,2,1,1,2,1,1,1,1,1,7,1,1,1,1,1,5,2,0,1,1,1,1,1,1,0,5,1,0,0,1,1,3,2,1
1760754043126,0.000527,0.000000,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,7,1,0,1,0,1,2,1,1,1,1,1,1,1,0,5,37,9,0,8,23,2,2,1,1,1,1,1,1,1,1,1,10,0,1,1,5,1,1,1,1,0,1,1,1,1,0,1,8,1,0,1,4,11,3,1,1,1,1,1,1,0,1,1,5,1,1,1,0,19,2,0,1,1,1,1,0,1,0,1,2,1,1,0,0,12,1,1,1,1,1,1,0,0,1,1,2,0,0,1,1,9,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,14,5,1,1,1,1,1,1,0,1,4,2,1,0,2,2,11,3,0,1,1,1,2,2,1,1,49,9,12,1,1,0,8,3,1,0,1,1,1,1,1,1,13,1,1,0,1,0,7,1,1,1,1,1,1,1,1,1,13,1,1,0,1,0,6,2,0,1,1,0,1,1,1,1,8,1,1,1,1,1,6,2,0,1,1,1,1,1,1,0,5,1,1,0,1,1,4,2,1
1760754043434,0.000563,0.000000,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,5,0,0,1,0,1,2,1,1,1,1,1,0,1,1,6,28,9,1,6,21,2,2,0,1,1,1,1,1,0,0,1,10,0,1,1,6,1,1,0,1,1,1,1,1,1,1,1,6,1,1,1,5,13,3,0,1,1,1,1,1,1,1,1,3,1,0,1,1,17,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,13,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,11,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,15,7,1,1,1,1,1,1,0,1,4,1,1,0,1,37,11,4,1,0,1,1,1,1,1,0,49,1,12,0,1,17,7,2,0,1,0,1,1,1,0,1,14,1,1,0,0,8,6,1,0,1,1,1,1,0,1,1,19,1,1,0,1,5,6,2,1,1,1,1,1,1,1,0,11,1,1,0,1,1,4,1,0,1,1,1,2,1,1,1,8,0,1,0,1,1,3,2,1
1760754043843,0.000581,0.000000,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,1,0,1,1,1,2,1,1,1,2,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,39,14,1,6,23,1,2,0,1,1,1,1,1,1,1,1,10,1,0,1,4,1,1,1,1,1,1,1,1,0,0,1,7,1,1,1,3,7,3,1,1,0,1,1,1,1,1,1,4,1,1,1,1,7,2,1,1,1,1,1,1,1,1,1,2,1,0,1,1,8,1,0,1,1,1,1,1,1,0,1,2,1,1,1,1,6,1,0,1,1,6,1,1,1,1,1,1,1,1,1,0,10,5,0,1,1,1,1,1,0,1,5,2,1,1,2,38,9,4,0,1,1,1,1,1,1,1,52,1,12,0,1,17,7,2,0,1,1,0,1,1,1,0,14,1,1,1,1,8,5,1,1,1,1,1,1,1,0,1,19,0,1,1,1,4,5,2,0,1,1,1,1,1,2,0,14,1,1,1,1,1,3,1,0,1,1,1,1,1,1,1,7,1,1,1,1,0,3,1,0
1760754044150,0.000556,0.000000,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,7,1,0,1,1,1,2,1,1,1,1,1,1,1,0,5,32,15,1,12,24,1,2,1,1,1,1,1,1,0,0,1,8,3,1,1,5,1,1,1,0,1,1,1,1,1,1,1,5,1,1,1,3,11,4,0,1,1,1,2,1,0,1,1,3,1,0,1,0,10,2,1,1,1,1,1,1,1,1,1,2,1,0,1,0,8,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,10,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,12,5,0,1,1,1,1,1,1,1,4,1,1,0,2,42,9,4,0,1,1,1,1,1,1,1,44,2,9,0,1,18,5,2,1,0,1,1,2,1,0,1,14,0,1,1,1,8,4,1,0,1,1,1,2,1,0,1,11,1,1,0,1,4,4,2,1,1,1,1,1,1,2,0,8,1,1,0,1,1,4,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4,1,1
1760754044564,0.000540,0.000000,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,2,1,1,1,1,2,1,1,1,1,3,0,0,1,1,0,2,0,1,1,1,1,0,1,1,7,35,14,0,18,24,1,2,1,1,1,1,1,1,0,1,1,7,1,1,2,5,1,1,0,1,1,1,1,1,1,0,1,5,1,0,2,4,9,3,0,1,1,1,1,1,0,1,1,3,0,1,1,0,10,2,0,0,2,1,1,1,1,1,1,1,0,1,1,0,9,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,5,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,12,5,1,1,1,1,1,1,0,1,4,1,0,1,1,42,9,4,0,1,1,1,1,1,1,0,49,1,10,1,1,18,6,2,0,1,1,0,1,1,0,0,14,1,1,0,1,7,4,1,0,1,1,0,1,1,1,1,10,1,1,1,1,4,5,2,0,1,1,1,1,1,1,0,5,1,1,0,1,1,4,1,1,0,1,1,1,1,1,1,3,1,1,0,1,1,4,1,1
